collision_index,severity_rating
2006100311806,3
2006100348506,4
2006100369006,3
2006100373206,6
2006100388506,3
2006100403306,3
2006100428106,4
2006100429306,4
2006100430706,4
2006100456406,3
2006100472006,1
2006100534606,5
2006100539506,4
2006100540206,3
2006100639406,6
2006100674106,4
2006100685106,5
2006100730906,4
2006100791706,6
2006100828506,4
2006100838606,5
2006100844906,5
2006100858506,3
2006100882706,4
2006100903306,4
2006100955406,5
200611AK27090,4
200611BD07740,4
200611BD10170,4
200611BD11160,4
200611BE05890,6
200611BF00370,2
200611CH04310,5
200611CH18310,8
200611CH19500,3
200611CH20340,3
200611CI14300,3
200611DJ07190,4
2006120020273,3
2006120460505,4
2006120720146,3
2006120810054,2
2006120850540,4
2006121050548,4
2006121090176,3
2006121090668,3
2006121480170,2
2006121740129,4
2006121860226,3
2006122080656,2
2006122090670,7
2006122100398,3
2006122100654,4
2006122130445,3
2006122300124,5
2006122470504,3
2006122570114,4
2006122590271,4
2006122860339,5
2006122900302,3
2006123220152,4
2006123300367,4
2006123600319,2
2006130008006,3
2006130022906,5
2006130035106,4
2006130059706,4
2006130090406,5
2006130147106,4
2006130147206,4
2006130190806,2
2006130207606,6
2006130212206,2
2006130255106,4
2006130273106,2
2006130275606,2
2006130292506,4
2006130308406,3
2006130337106,3
2006130380906,4
2006130396706,4
2006130399206,4
2006130410906,2
2006130436506,3
2006130482406,4
2006130504506,4
2006130508606,3
2006130569506,3
2006130610606,4
2006130676606,5
2006130681006,3
2006130686706,2
2006130739506,4
2006130759006,4
2006130795906,5
2006130881606,2
2006130914706,3
2006130916806,4
2006130927106,4
2006130967706,4
2006131001506,3
2006131023706,2
2006131057106,4
2006131062406,3
2006131068106,2
2006131079806,4
2006131084606,4
2006131103406,3
2006131107006,5
2006131111306,2
2006131117806,3
2006131137406,3
2006131138806,2
2006131139906,4
2006131174406,3
2006131199206,3
200614A046306,3
200614A078206,4
200614A085806,3
200614A101206,2
200614A115006,3
200614A136706,6
200614A143906,3
200614A174606,4
200614A196506,4
200614A202906,3
200614A222206,4
200614A232806,4
200614A252106,3
200614A276706,3
200614B029806,5
200614B110506,4
200614B157106,3
200614B177706,4
200614C006406,4
200614C087306,4
200614C102606,4
200614C136106,3
200614C147706,5
200614C173106,5
200614C191606,4
200614C192506,4
200614D008806,3
200614E004006,3
200614E018906,4
200614G021806,4
200614G083906,3
200614G084106,5
200614G116406,6
200614G118406,5
200614H017006,4
200614H032706,4
200614H187006,4
2006160A00600,4
2006160A03460,4
2006160A06080,4
2006160B00750,3
2006160B01840,3
2006160B03340,7
2006160B03920,5
2006160C00580,2
2006160C05340,2
2006160C05400,4
2006160C06860,5
2006160D00300,2
2006160D02650,2
2006160D03390,3
2006160D05490,2
2006160D07060,2
2006170L11186,4
2006170L21626,5
2006170L21856,4
2006170M11846,4
2006170M31266,5
2006170S10036,5
2006170S12016,5
2006170S33966,4
2006170S34026,3
200620D019801,4
200620D032002,4
200620D046603,4
200620D068203,3
200620D104101,4
200620D164302,4
200620D179301,3
200620D200401,5
200620D207302,4
200620D217103,6
200620D255003,4
200620D260002,3
200620D271501,3
200620D282603,4
200620D317002,4
200620E016703,3
200620E051703,3
200620E054003,3
200620E171702,4
200620E181403,5
200620F026801,4
200620F059002,4
200620F095103,4
200620F165501,4
200620F248501,5
200620F264703,3
200620G018302,3
200620G033001,3
200620G041201,3
200620G052901,4
200620G056602,7
200620G075901,4
200620H007901,4
200620H009801,4
200620H010202,4
200620H031702,4
200620H042701,6
200620H049401,4
200620J015501,2
200620J036302,3
200620J039102,3
200620J052601,2
200620J075201,3
200620J075501,3
200620J091802,4
200620J105801,5
200620J111001,2
200620K035002,4
200620K037401,5
200620K060301,4
200620K079701,2
200620K095002,3
200620K121202,4
200620L009701,4
200620L013801,4
200620L039201,3
200620L073601,3
200620L075401,4
200620M000403,2
200620M019401,2
200620M039003,4
200620M045303,5
200620M047501,3
200620M071603,3
2006216029171,4
2006216031233,2
2006216033465,2
2006216111081,3
2006216114049,4
2006216114736,4
2006216116287,2
2006216121169,4
2006216121569,5
2006216124696,5
2006216125137,3
2006216126579,5
2006216201829,4
2006216220475,4
2006216226815,4
2006216302444,4
2006216302891,4
2006216307992,2
2006216312019,2
2006216316285,5
2006216321386,2
2006216321893,4
2006216323582,3
2006216324051,3
2006216326588,5
2006216406314,6
2006216410814,4
2006216412941,4
2006216425005,3
2006216M07654,7
2006216M27341,5
2006216M29016,6
200622CA52902,4
200622CA53542,2
200622CA54234,3
200622CA56154,4
200622CA85067,6
200622CA85152,4
200622DA52569,4
200622DA53705,6
200622DE50360,3
200622DE51659,4
200622DE53807,2
200622DE85420,4
200622DE85460,5
200622EA35982,2
200622EA37388,5
200622EA85251,3
200622FA47724,2
200622FA47826,2
200622FA48710,5
200622FA48829,3
200622FA49100,4
200622FA49199,4
200622FA49460,4
200622FA49469,4
200622FA85406,3
200622GA43170,2
200622GA43223,2
200622GA43378,4
200622MC49331,7
200622MG41242,4
2006230690001,2
2006230690277,4
2006230690316,3
2006230690445,6
2006230690837,3
2006230690950,5
2006230691056,2
2006230695398,4
2006230695411,6
2006230695466,5
2006230695574,3
2006230695705,3
2006230696212,3
2006230696438,3
2006230696492,4
2006230696512,3
2006230696528,3
2006230696673,5
2006230696829,2
2006230697248,4
200630A000017,3
200630A000147,4
200630A000403,4
200630A000436,2
200630A000451,3
200630B000010,3
200630B000147,4
200630B000234,2
200630B000346,3
200630B000454,3
200630B000485,4
200630B000520,2
200630C000098,5
200630C000099,3
200630C000137,4
200630C000338,4
200630C000629,4
200630D000087,2
200630D000163,6
200630D000211,3
200630D000299,3
200630D000326,2
200630D000691,4
200630D000692,4
200630D000847,4
200630D000869,3
20063102A1468,3
20063102A2145,4
20063102A2207,4
20063102A2740,3
20063102A3578,4
20063102A3794,3
20063102B0040,3
20063102B0934,2
20063102B1722,2
20063102B2265,2
20063102B2636,2
20063102B2667,4
20063102B3295,5
20063102B3808,5
20063102C0089,3
20063102C1178,4
20063102C1419,4
20063102C1844,3
20063102C3516,3
20063102C3728,2
20063102D0429,4
20063102D0678,4
20063102D1283,6
20063102D1893,2
20063102D3202,3
20063102D3306,3
20063104C1329,2
20063104C2686,4
20063104C3026,3
20063104D3036,3
20063108A3259,4
200632B010106,3
200632B012306,4
200632B017306,4
200632B096106,3
200632B151706,4
200632C142906,4
200632C156406,5
200632C177706,2
200632C186906,3
200632C310806,3
200632C404806,2
200632D099206,4
200632D238306,4
200632D306906,5
200632D409306,3
200632D423406,4
2006330600081,4
2006330600222,4
2006330600288,3
2006330600734,4
2006330601211,3
2006330601541,4
2006330602061,4
2006330602407,4
2006330602481,4
2006330603054,4
2006330603470,4
2006330603545,2
2006330603639,3
2006330603804,4
2006330604161,5
2006330604195,4
2006330604404,2
2006330604476,5
2006330605272,5
2006330605887,3
2006330607132,2
2006330607537,3
2006330607992,3
2006330608169,2
2006330608517,5
2006330609466,5
200634NC01168,2
200634NC03019,4
200634NC03727,4
200634NC06341,4
200634ND00358,4
200634NE03577,5
200634NK08029,2
200634NN01543,3
200634TM00940,4
200634WD05344,3
200634WN04717,4
200634WN06933,4
2006350016206,4
2006350033206,4
2006350038806,4
2006350042006,3
2006350086706,2
2006350093406,2
2006350108806,5
2006350120906,4
2006350122406,4
2006350139106,4
2006350150506,2
2006350157106,4
2006350174106,4
2006350198606,4
2006350214106,3
2006350236706,5
2006350237006,3
2006350269506,4
2006350299706,2
2006350317506,5
2006350350006,4
2006350355606,3
2006350363506,2
2006350429906,3
2006350444506,5
2006350454206,6
2006350506306,3
2006350518306,4
2006350527906,4
2006350566106,2
2006350579806,4
2006350583106,4
2006350593406,3
2006360034120,4
2006360034269,3
2006360034407,4
2006360034483,4
2006360034795,4
2006360035263,6
2006360035337,4
2006360035806,4
2006360035985,5
2006360036797,4
2006360037059,4
2006360037558,4
2006360037640,2
2006360037894,4
2006360038104,3
2006360038283,6
2006360038422,2
2006360038701,4
2006360038789,3
2006360038899,4
200636T060140,5
200636T060169,5
200637B002596,2
200637B024291,4
200637B024976,2
200637B025004,4
200637B025216,3
200637B025225,3
200637B025745,2
200637B026218,4
200637B026274,3
200637B026509,3
200637B026649,2
200637G019950,5
200637G020143,2
200637G020162,4
200637G020291,4
200637G020393,4
200637G020740,4
200637G020892,2
200637L012475,4
200637L012687,3
200637L013052,3
200637L013760,4
200640B009250,3
200640B018420,2
200640B020310,3
200640B024710,4
200640B030170,2
200640C002670,4
200640C027250,4
200640C032120,3
200640D006000,4
200640D014500,4
200640D014810,1
200640D023620,4
200640D030070,5
200640D030670,4
200640F046060,5
20064100A0379,5
20064100A0421,3
20064100A0814,4
20064100B0090,5
20064100B0192,4
20064100B0631,5
20064100B0993,4
20064100C0291,4
20064100C0424,4
20064100C0467,3
20064100C0812,5
20064100C0915,4
20064100C1294,4
20064100E0002,3
20064100E0119,4
20064100E0339,5
20064100E0410,5
20064100E0603,3
20064100E0657,5
20064100F4561,4
20064100G0929,5
20064100J2110,4
20064100J2299,4
20064100J2479,4
20064100J2876,4
20064100J2903,3
20064100K0144,4
20064100K0153,2
20064100K0172,2
20064100K0366,3
20064100T1019,3
20064100T1036,5
20064100T1075,3
20064100T2121,4
200642A000601,6
200642A006202,3
200642A016604,4
200642A033606,2
200642C005201,4
200642C010202,4
200642C016003,2
200642C027605,3
200642C032406,5
200642D006903,4
200642D010104,3
200642E008903,4
200642E009803,3
200642E022106,4
200642F025306,4
200642G001901,4
200642G016303,2
200642G027204,5
200642G036405,4
200642G037105,2
200642G044706,2
200642I250807,2
200642I270607,4
200642I276307,2
200642I276607,6
200642I289407,2
200642I326808,3
200642I331408,3
200642I354409,3
200642I391009,4
200642I407110,2
200642I420110,7
200642I425110,5
200642I443710,4
200642I449511,3
200642I515412,4
200642I544712,6
200642I550511,4
200642I560312,3
200642J000501,6
200642J008002,3
200642J011903,3
200643N058056,4
200643N082076,4
200643N086116,4
200643N110116,4
200643N127016,3
200643N138036,4
200643N155056,4
200643N182016,3
200643N216086,4
200643N241106,4
200643N292066,2
200643N341026,3
200643N348116,3
200643N382116,3
200643P004056,5
200643P090126,4
200643P106076,4
200643P258026,2
200643P285076,5
200643P286016,7
200643P295076,5
200643P299056,3
200643P379076,2
200643P413076,5
200643R065106,6
200643R068096,3
200643R160086,2
200643R246116,3
200643R292106,2
200643S016076,3
200643S035126,4
200643S058076,3
200643S061116,2
200643S098066,4
200643S107106,2
200643S124086,4
200643S132066,2
200643S138056,6
200643W107066,3
200643W120026,4
200643W130126,5
200643W131036,3
200643W141106,4
200643W272066,3
200643W295056,4
200643W305076,2
2006440037151,4
2006440041527,3
2006440048986,4
2006440054742,5
2006440069874,2
2006440072979,4
2006440077962,3
2006440084060,4
2006440103274,4
2006440107294,3
2006440128211,4
2006440128695,4
2006440134225,6
2006440149941,3
2006440178076,4
2006440179398,5
2006440203441,4
2006440225154,2
2006440235660,2
2006440257044,3
2006440275510,4
2006440283488,3
2006440290486,4
2006440295371,4
2006440301202,3
2006440309236,3
2006440309515,4
2006440336750,4
2006440364480,4
2006440368470,2
2006440368646,4
2006440383702,2
2006440418260,2
2006440430480,7
2006440433893,3
2006440465757,2
2006440481798,4
2006440485938,3
2006440487361,4
2006440488493,4
2006440502100,5
2006440507674,4
2006440514947,4
2006440526504,2
2006440535763,4
200645EL81298,4
200645EL86872,2
200645EP80622,4
200645EP84469,2
200645EP89602,4
200645GU79918,4
200645GU82621,4
200645GU91680,5
200645GU92466,4
200645GU95162,7
200645MO83688,3
200645MO84037,2
200645MO87064,4
200645MO87276,2
200645MO91084,4
200645MO93600,4
200645MO95559,3
200645RE80497,4
200645RE84281,4
200645RU84438,3
200645SP81503,4
200645SP90684,2
200645SU85984,3
200645SU88397,2
200645SU89152,4
200645SU96451,2
200645TA88618,5
200645TA92839,2
200645TA94690,4
200645WA79062,4
200645WA81939,5
200645WA83777,4
200645WA89870,4
200645WA90854,3
200645WA92197,2
200645WA93778,2
200645WA96017,2
200645WA96335,4
200645WO85240,4
2006460022169,4
2006460022171,4
2006460028725,3
2006460029505,4
2006460033165,3
2006460034268,4
2006460120403,4
2006460121282,3
2006460121911,4
2006460123123,3
2006460123742,5
2006460124032,4
2006460124433,4
2006460125999,2
2006460126016,3
2006460126415,4
2006460126513,4
2006460126662,4
2006460126846,4
2006460126853,3
2006460126868,3
2006460127771,4
2006460128242,4
2006460128304,5
2006460128618,3
2006460129308,2
2006460129460,6
2006460129555,5
2006460129780,4
2006460130091,4
2006460130381,2
2006460130508,3
2006460131720,3
2006460131817,4
2006460132204,3
2006460132286,4
2006460132406,2
2006460134009,4
2006460134165,4
2006460134716,4
2006460134749,3
2006460135376,4
2006460135887,4
2006460135978,4
2006470600094,4
2006470600299,4
2006470600408,3
2006470600967,5
2006470600986,6
2006470601088,4
2006470601710,5
2006470601734,2
2006470602123,3
2006470602945,2
2006470603377,3
2006470603481,1
2006470603626,2
2006470604300,3
2006470604486,3
2006470606359,3
2006470606622,4
2006470606890,4
2006470607384,4
2006470607626,4
2006470608102,5
2006470608364,2
2006470608534,3
2006470609310,3
2006470609558,5
2006470610150,3
2006470610445,5
2006470610978,4
2006470611238,4
200650A23E332,4
200650A31B265,4
200650A32C151,4
200650A32E801,4
200650A33C047,4
200650A41K597,4
200650A41Q203,4
200650A51A121,2
200650A51M349,3
200650A61I398,4
200650B31K506,3
200650B31Q160,3
200650B32P802,4
200650B41O287,3
200650B42D425,3
200650B51E009,2
200650B52C757,4
200650B71L791,2
200650C21D333,2
200650C21I521,4
200650C31A903,4
200650C41L053,4
200650C42H417,4
200650C43G605,2
200650C43J138,3
200650D21N848,4
200650D21Q092,3
200650D41D779,5
200650D41H236,3
200650E21E239,4
200650E21P231,4
200650E31D036,3
200650E31D192,6
200650E31D928,4
200650E31J442,5
200650E31M791,3
200650E41G361,4
200650E52E030,5
200650F31E219,4
200650F41G685,4
200650F43K815,4
2006520003786,4
2006520009300,5
2006520010502,5
2006520023108,6
2006520028711,4
2006520038407,3
2006520042978,4
2006520045381,4
2006520051683,2
2006520053813,4
2006520054941,4
2006520059137,2
2006520064157,4
2006520067148,4
2006520070327,4
2006520071382,2
2006520071897,3
2006520081337,4
2006520089354,5
2006520097756,6
2006520098680,2
2006520102393,4
2006520102946,5
2006520110612,5
2006520111724,4
2006520112968,4
2006520113212,3
2006520113441,3
2006520114383,4
2006520114669,3
2006520116874,7
2006520121622,4
2006520122475,2
2006520125865,3
2006520129879,2
2006520131440,4
2006520132781,2
2006520132799,4
2006520134325,3
2006520146030,4
2006520146277,5
2006520150291,4
2006520150975,2
2006520152331,4
2006530186064,2
2006530186243,5
2006530186408,2
2006530186474,3
2006530186500,6
2006530187403,2
2006530187551,3
2006530187810,4
2006530187919,4
2006530188217,4
2006530188269,3
2006530188466,4
2006530188599,2
2006530189092,2
2006530189285,6
200654AD37506,4
200654AL52506,5
200654AP62606,4
200654AT62906,3
200654CE14206,4
200654CP30106,3
200654CR03206,4
200654CT00606,3
200654CT20206,6
200654CW35606,4
200654DE01506,2
200654DN44306,4
200654DW59906,2
2006556B00170,2
2006556B03079,5
2006556B03983,4
2006556B05750,4
2006556B06287,5
2006556E00753,5
2006556E01649,3
2006556E04777,3
2006556E05827,4
2006556P01241,3
2006556P05801,5
2006556W01044,3
2006556W01194,3
2006556W01209,4
2006556W05550,2
2006556W05825,3
2006600CO8001,3
2006600DE5049,4
2006600DE6018,2
2006600FL3030,2
2006600FL7058,2
2006600FL7087,4
2006600WR1351,3
2006600WR1390,4
2006600WR2048,2
2006600WR7004,4
200660GS40220,4
2006610025706,3
2006610043506,4
2006610046506,4
2006610047506,4
2006610055206,4
2006610071606,4
2006610087806,3
2006610088606,5
2006610103306,6
2006620145867,4
2006620146320,4
2006620148345,3
2006620149777,5
2006620149868,3
2006620153208,2
2006620153325,2
2006620154148,7
2006620155086,4
2006620155538,4
2006620156228,4
2006620156247,4
2006620157739,3
2006620157754,4
2006620158272,4
2006620158358,2
2006620158623,4
2006620159905,5
2006620160301,5
2006620160690,3
2006620161481,3
2006620161912,4
200663AC11606,5
200663AC16006,4
200663AC32406,4
200663AC52606,4
200663BC04306,4
200663BC16006,2
200663BC19906,3
200663CP07406,4
200663DP05206,7
200663DP27206,2
200691NE10078,4
200691NE28758,2
200691NJ10544,5
200691NM10840,3
200691NN28551,2
2006920601286,2
2006920603361,4
2006920604161,2
2006930000655,3
2006930000753,3
2006930001585,3
2006930001784,4
2006930002046,3
2006930002644,4
2006930002740,2
2006940600307,3
2006940600367,5
2006940601894,4
2006940602092,5
2006940602546,4
2006950001218,6
2006950001260,3
2006950001461,4
2006950002169,3
2006950002748,3
2006950002839,3
2006950004499,4
2006950005329,3
2006950006006,2
2006950006069,2
2006950006450,3
2006950006687,3
2006950007935,3
2006950008691,4
2006950008695,3
2006950009135,4
2006950009197,2
2006950010039,2
2006950011229,4
2006960600303,4
2006960601710,4
2006960602321,3
2006960602654,3
2006960603220,5
200697CD03505,3
200697CD03807,2
200697EA00702,4
200697EA04511,3
200697EB01703,4
200697EC02508,5
200697GA04707,4
200697GB22803,3
200697GD02208,5
200697GE03804,2
200697GE05104,2
200697GE70503,5
200697KA02005,3
200697KB01703,4
200697KC01204,7
200697KC01601,3
200697KC03506,4
200697KC05206,4
200697LB11310,4
200697LB12508,5
200697LC03203,4
200697NA04508,5
200697NA08503,2
200697NC04007,5
200697ND03002,5
200697NE02212,4
200697NE02406,5
200697QA03407,2
200697QB04805,4
200697QC01812,3
200697QC03209,5
200697QC70909,4
200697QD02911,4
200697UA01412,4
200697UA07109,4
200697UC04311,5
200697UC05806,2
200697UD06809,3
200697UD70610,3
2006981119406,3
2006981129506,3
2006983114606,3
200701BS70288,3
200701BS70397,2
200701BS70452,2
200701BS70747,3
200701CP00140,5
200701CP00189,6
200701CP00242,3
200701CW10079,4
200701CW10102,4
200701CW10216,4
200701CW10270,4
200701CW10272,4
200701CW10317,3
200701CW10405,3
200701CW10703,4
200701CW10782,3
200701CW63236,2
200701CW65710,6
200701CW67080,4
200701EO40051,4
200701EO40415,5
200701EO40534,3
200701EO40604,3
200701EO40683,6
200701EO41016,4
200701FH10048,3
200701FH10194,4
200701FH10613,2
200701GD10009,3
200701GD10200,4
200701GD63377,2
200701GD67084,3
200701HT20024,2
200701HT20233,4
200701HT20264,4
200701HT20353,3
200701HT63266,3
200701HT63752,4
200701HT65550,5
200701HT68623,2
200701JC30292,2
200701JC63059,3
200701JC67028,4
200701JC67444,4
200701JC68281,2
200701JC68390,2
200701JI40127,3
200701JI67724,5
200701JI67798,4
200701JI68606,4
200701KD50033,5
200701KD50132,4
200701KD50221,4
200701KD50243,5
200701KD50248,2
200701KD50253,4
200701KD65194,3
200701KD66706,4
200701KD66827,4
200701KD67254,5
200701KD68520,3
200701KF60105,5
200701KF64233,4
200701KF64636,3
200701KF65046,3
200701KF65288,7
200701KF68401,4
200701KF68829,2
200701KG64006,3
200701KG66948,4
200701KG70071,5
200701LX50505,4
200701LX50577,4
200701LX50722,3
200701LX62813,5
200701LX64529,4
200701MD62651,3
200701MM70519,3
200701MM79107,4
200701MM79165,4
200701NI64549,3
200701NI66007,2
200701PL60078,4
200701PL60311,4
200701PL60320,3
200701PL60329,4
200701PL60544,4
200701PY20075,2
200701PY62039,4
200701PY62165,5
200701PY64764,5
200701PY65144,7
200701QA10063,5
200701QA10271,5
200701QA10382,4
200701QA63221,4
200701QK50048,5
200701QK50276,3
200701QK50309,4
200701QK50313,3
200701QK50399,2
200701QK50493,3
200701QK50501,2
200701QK64554,3
200701RG40400,3
200701RG40506,4
200701RG62364,3
200701RG63781,2
200701RY10097,4
200701RY62977,2
200701SX20015,4
200701SX20133,5
200701SX20191,4
200701SX20226,2
200701SX20452,3
200701SX20698,3
200701SX63089,4
200701SX64786,4
200701TA00032,4
200701TA00061,7
200701TA00066,5
200701TE00016,2
200701TE00053,3
200701TW60274,2
200701TW60295,4
200701TW60337,4
200701TW60344,5
200701TX20150,4
200701TX20307,3
200701TX20356,5
200701TX20398,4
200701TX20509,4
200701TX20738,3
200701TX20760,3
200701VW40099,5
200701VW40161,4
200701VW40221,5
200701VW40321,2
200701VW40372,4
200701VW40443,4
200701VW49056,2
200701WW50019,2
200701WW50051,4
200701WW50064,3
200701WW50261,3
200701WW50284,4
200701WW50358,5
200701WW50360,2
200701WW50380,4
200701WW50405,3
200701WW50658,4
200701WW50683,2
200701WW50697,4
200701WW50800,3
200701XD80128,4
200701XD80294,4
200701XD80590,6
200701XD80618,2
200701XD80633,3
200701XD80702,4
200701XD80729,4
200701XD80801,5
200701XH30221,4
200701XH30267,4
200701XH62417,4
200701XH63214,4
200701XH63664,2
200701XH64669,4
200701YE80016,3
200701YE80177,3
200701YE80204,3
200701YE80257,3
200701YE80342,4
200701YE80349,2
200701YE80437,3
200701YE80578,4
200701YE80648,2
200701YE80748,3
200701YR65604,4
200701YR90401,3
200701YR90506,3
200701YR90545,2
200701ZD30256,3
200701ZD30542,4
200701ZD30568,4
200701ZD30632,4
200701ZD66126,1
200701ZT64023,3
200701ZT65057,4
200701ZT80086,4
200701ZT80213,2
200701ZT80253,5
200701ZT80288,4
2007030000400,5
2007030000450,3
2007030000504,4
2007030000555,3
2007030000802,4
2007030001175,3
2007030001315,2
2007030001352,5
2007030001899,4
2007030002015,4
2007030002091,4
2007030003605,4
2007030003767,4
2007030003779,6
2007030003917,4
200704AN07105,4
200704AX07093,2
200704BA07019,2
200704BA07024,6
200704BA07175,3
200704BB07058,5
200704BB07143,2
200704BC07124,3
200704CA07113,2
200704CC07054,3
200704CJ07092,4
200704CK07147,5
200704CL07072,4
200704CL07089,4
200704CM07100,4
200704CM07199,4
200704DF07232,2
200704DL07126,4
200704EN07064,3
200704EN07157,4
200704FA07139,5
200704FA07163,4
200704FA07184,5
200704FB07052,5
200704FG07059,2
200704TA07074,3
200705AA14366,4
200705AA16561,3
200705AA16942,2
200705AA17669,3
200705AA18088,4
200705AA20435,3
200705AA21778,4
200705BB14441,4
200705BB17861,4
200705BB21566,2
200705CC18521,5
200705CC19159,3
200705CC21294,4
200705DD17127,4
200705DD18187,3
200705DD18358,4
200705DD18446,5
200705DD20562,4
200705EE15192,3
200705EE17007,5
200705EE18113,4
200705EE19174,4
200705EE20128,3
200705EE20582,2
200705EE21166,3
200705EE21224,3
200705EE21918,2
200705EE23125,2
200705FF16547,4
200705FF20532,4
200705FF20658,4
200705FF21239,4
200705FF21563,5
200706A067552,2
200706A076027,3
200706A079122,4
200706A082259,4
200706A084785,3
200706A086041,3
200706B074185,3
200706B079023,3
200706B083062,4
200706B084959,3
200706C078973,3
200706F067707,3
200706F070676,6
200706F075592,4
200706G066020,5
200706G085795,4
200706J064788,3
200706J065532,3
200706J066733,4
200706K064943,4
200706K067612,4
200706K070723,4
200706K075410,5
200706K077974,4
200706K082525,2
200706K086381,4
200706L065440,2
200706L066613,5
200706L068369,4
200706L068733,5
200706L070812,4
200706L079206,4
200706L081752,2
200706L084336,4
200706M074923,4
200706M079550,1
200706M082674,3
200706P066855,4
200706Q071187,5
200706Q072764,2
200706Q075620,4
200706Q076131,4
200706Q079005,3
200706Q079261,4
200706Q080019,4
200706X066152,4
200706X068521,4
200706X071451,5
200706X076704,4
200706XM68913,2
2007070220066,4
2007070235238,4
2007070246415,4
2007070268592,2
2007070269932,4
2007070271153,4
2007070281749,2
2007070296866,3
2007070305161,3
2007070309701,5
2007070321524,4
2007070331293,2
2007070340053,4
2007070340644,3
2007070355533,3
2007070387126,4
2007070399510,4
2007070420425,3
2007070700034,3
2007070700320,4
2007070700624,3
2007070700664,5
2007070700861,2
2007070700956,2
2007070701218,2
2007070701231,3
2007070701549,2
2007070701676,2
2007070701743,2
2007070701782,3
2007070701823,3
2007070701870,2
2007070701885,2
2007070702060,3
2007070702086,2
2007070702397,2
2007100023207,5
2007100044107,5
2007100193807,4
2007100193907,4
2007100315607,5
2007100425407,3
2007100448707,4
2007100451007,4
2007100508407,4
2007100514807,4
2007100523407,3
2007100531807,5
2007100599707,3
2007100603607,4
2007100616107,4
2007100639507,4
2007100643707,3
2007100670907,3
2007100674807,4
2007100679107,4
2007100705507,5
2007100757007,4
2007100818107,4
2007100833307,2
2007100846507,4
2007100899807,3
2007100900707,3
200711BD05760,4
200711BD06060,2
200711BD09920,4
200711BD18900,3
200711BE02530,3
200711BE19930,4
200711BF03140,4
200711BF10370,4
200711CI15290,4
200711DC17330,4
200711DJ04220,3
200711DJ07600,5
200711DJ15280,2
200711DJ15380,3
200711DJ19960,3
2007120220083,5
2007120320124,5
2007120380443,3
2007120780257,3
2007120960116,3
2007120970257,3
2007121080177,4
2007121220403,3
2007121290250,4
2007121360464,3
2007121820255,2
2007121940400,2
2007121950871,2
2007121970106,4
2007121970178,4
2007122600266,4
2007122600555,4
2007122620184,4
2007122740411,7
2007123260278,3
2007130015007,4
2007130074307,5
2007130102907,3
2007130111507,6
2007130126107,3
2007130160907,2
2007130165207,3
2007130177407,4
2007130205507,4
2007130206107,6
2007130220507,3
2007130235007,3
2007130238107,3
2007130263507,3
2007130267307,4
2007130274607,4
2007130277807,4
2007130282007,3
2007130306107,4
2007130317807,5
2007130331507,3
2007130337407,4
2007130350907,2
2007130358007,5
2007130367507,5
2007130390107,3
2007130407507,3
2007130410107,4
2007130432507,2
2007130432907,2
2007130446207,3
2007130451207,4
2007130463307,4
2007130476807,5
2007130478707,5
2007130486207,3
2007130489607,4
2007130609607,4
2007130623307,4
2007130630707,5
2007130637107,4
2007130657507,3
2007130700307,6
2007130700707,3
2007130728307,2
2007130752807,4
2007130759807,3
2007130796207,4
2007130799507,5
2007130807307,3
2007130860107,3
2007130899907,4
2007130917107,4
2007130919607,2
2007130936907,3
2007130995607,3
2007131011007,6
2007131021607,4
2007131034207,4
2007131054507,7
2007131082807,3
2007131090507,5
2007131135407,4
2007131140207,4
2007131150007,4
2007131157007,4
200714A033107,4
200714A041007,4
200714A124107,4
200714A142607,3
200714A163407,4
200714A216807,4
200714A278907,5
200714A281507,2
200714B050507,4
200714B089807,4
200714B145807,4
200714B174307,4
200714C007407,3
200714C048007,5
200714C049407,4
200714C103107,2
200714C159407,3
200714C160407,4
200714C186407,2
200714C190907,6
200714C198007,4
200714G015807,3
200714G048607,3
200714G062607,5
200714G094407,3
200714G112707,2
200714G127307,4
200714G137407,4
200714G142507,3
200714H004607,3
200714H074207,3
200714H107907,6
200714H122207,4
200714H143307,2
200714H165607,3
200714H220107,2
2007160A01160,2
2007160A05450,6
2007160B01970,2
2007160B02260,3
2007160B04380,3
2007160B05630,4
2007160C00540,5
2007160C02370,4
2007160C02590,4
2007160C03060,4
2007160C04010,4
2007160C05100,4
2007160C05910,4
2007160C06700,3
2007160D01430,5
2007160D02220,4
2007160D03700,4
2007160D04150,4
2007160D04440,4
2007160D04730,3
2007160D05580,3
2007160D06450,4
2007170H10297,4
2007170H10487,3
2007170H10597,4
2007170L10847,3
2007170L12357,3
2007170M11467,4
2007170M12397,5
2007170S12567,4
2007170S12817,4
2007170S30827,4
200720D083003,3
200720D122201,4
200720D127303,4
200720D142803,5
200720D146301,4
200720D218201,3
200720D226801,3
200720D248601,4
200720D268101,4
200720D287101,4
200720D332403,4
200720D336103,4
200720D337302,4
200720E041703,4
200720E042203,4
200720E073803,5
200720E085802,4
200720E123903,4
200720E128102,4
200720E128401,4
200720E131201,3
200720E146801,4
200720E151002,4
200720E513102,5
200720F017401,4
200720F128102,3
200720F134303,2
200720F136803,4
200720F159802,6
200720F199001,3
200720G004102,4
200720G009001,5
200720G013701,4
200720G022002,4
200720G022902,3
200720G029302,4
200720G029401,4
200720G065501,4
200720G069001,3
200720G075202,6
200720G082401,5
200720G085701,2
200720H004802,4
200720H015902,2
